"","time","latitude","longitude","depth","mag","magType","nst","gap","dmin","rms","net","id","updated","place","type","horizontalError","depthError","magError","magNst","status","locationSource","magSource"
"345","1997-01-21T21:19:58.930Z",16.413,-98.035,33,5.5,"mwc",NA,NA,NA,0.99,"us","usp0007w6c","2016-11-09T21:43:25.277Z","Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"346","1997-01-21T13:52:43.100Z",15.063,-97.422,71.9,4.8,"mb",NA,NA,NA,1.16,"us","usp0007w62","2014-11-07T01:01:59.131Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,7,"reviewed","us","us"
"347","1997-01-16T21:41:07.070Z",18.098,-102.675,28.3,5.5,"mwc",NA,NA,NA,1.02,"us","usp0007vyb","2016-11-09T21:41:10.352Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"348","1997-01-13T06:43:50.180Z",17.979,-106.452,33,4.7,"mb",NA,NA,NA,1.21,"us","usp0007vtm","2014-11-07T01:01:57.760Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,4,"reviewed","us","us"
"349","1997-01-12T15:02:18.900Z",23.867,-108.335,23.8,5,"mb",NA,NA,NA,1.25,"us","usp0007vsz","2014-11-07T01:01:57.695Z","Gulf of California","earthquake",NA,NA,NA,6,"reviewed","us","us"
"350","1997-01-12T01:28:26.110Z",18.049,-102.424,33,4.9,"mb",NA,NA,NA,1.11,"us","usp0007vs7","2014-11-07T01:01:57.631Z","Michoacan, Mexico","earthquake",NA,NA,NA,12,"reviewed","us","us"
"351","1997-01-11T20:28:26.020Z",18.219,-102.756,33,7.2,"mwb",NA,NA,NA,1.09,"us","usp0007vrx","2017-04-26T17:52:58.479Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"352","1997-01-11T16:45:08.710Z",14.019,-91.188,100,4.5,"mb",NA,NA,NA,1.44,"us","usp0007vrm","2014-11-07T01:01:57.533Z","Guatemala","earthquake",NA,NA,NA,2,"reviewed","us","us"
"353","1997-01-08T22:51:22.570Z",16.224,-95.359,33,4.9,"mb",NA,NA,NA,1.03,"us","usp0007vmy","2014-11-07T01:01:56.946Z","Oaxaca, Mexico","earthquake",NA,NA,NA,28,"reviewed","us","us"
"354","1997-01-07T08:45:31.500Z",16.18,-98.677,33,4.5,"mb",NA,NA,NA,0.84,"us","usp0007vk5","2014-11-07T01:01:56.782Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,7,"reviewed","us","us"
"355","1996-12-31T12:41:42.200Z",15.83,-92.971,99.5,6.4,"mwc",NA,NA,NA,0.95,"us","usp0007v87","2017-04-26T17:52:57.279Z","Chiapas, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"356","1996-12-18T21:02:36.210Z",14.183,-91.953,33,4.7,"mb",NA,NA,NA,0.7,"us","usp0007unc","2014-11-07T01:01:48.178Z","offshore Guatemala","earthquake",NA,NA,NA,1,"reviewed","us","us"
"357","1996-12-17T07:17:29.100Z",14.4,-91.499,64.4,4.5,"mb",NA,NA,NA,1.17,"us","usp0007uk2","2014-11-07T01:01:47.845Z","Guatemala","earthquake",NA,NA,NA,9,"reviewed","us","us"
"358","1996-12-14T18:14:02.600Z",15.22,-94.252,33,4.5,"mb",NA,NA,NA,1.01,"us","usp0007uf6","2014-11-07T01:01:47.082Z","offshore Chiapas, Mexico","earthquake",NA,NA,NA,17,"reviewed","us","us"
"359","1996-12-13T23:46:29.950Z",15.99,-95.294,33,4.7,"mb",NA,NA,NA,0.76,"us","usp0007udk","2014-11-07T01:01:46.923Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,24,"reviewed","us","us"
"360","1996-12-10T20:31:48.980Z",16.092,-96.695,33,4.8,"mb",NA,NA,NA,0.84,"us","usp0007u81","2014-11-07T01:01:46.238Z","Oaxaca, Mexico","earthquake",NA,NA,NA,29,"reviewed","us","us"
"361","1996-12-09T05:42:20.540Z",14.891,-94.091,33,4.8,"mb",NA,NA,NA,0.84,"us","usp0007u5q","2014-11-07T01:01:45.792Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,31,"reviewed","us","us"
"362","1996-12-08T23:52:05.840Z",14.991,-94.021,33,5,"mb",NA,NA,NA,1.01,"us","usp0007u59","2014-11-07T01:01:45.724Z","offshore Chiapas, Mexico","earthquake",NA,NA,NA,46,"reviewed","us","us"
"363","1996-12-07T22:23:31.260Z",14.655,-93.945,33,4.7,"mb",NA,NA,NA,1.07,"us","usp0007u3c","2014-11-07T01:01:45.258Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,33,"reviewed","us","us"
"364","1996-12-05T03:51:07.970Z",14.542,-92.202,90.5,5.8,"mwc",NA,NA,NA,0.9,"us","usp0007tzf","2016-11-10T00:08:00.132Z","Guatemala","earthquake",NA,3.4,NA,NA,"reviewed","us","hrv"
"365","1996-11-29T10:08:42.530Z",18.696,-107.079,33,4.8,"mb",NA,NA,NA,1.09,"us","usp0007tqv","2014-11-07T01:01:39.442Z","off the coast of Jalisco, Mexico","earthquake",NA,NA,NA,29,"reviewed","us","us"
"366","1996-11-11T06:40:26.180Z",16.111,-93.696,100,4.6,"mb",NA,NA,NA,0.85,"us","usp0007sub","2014-11-07T01:01:34.467Z","Chiapas, Mexico","earthquake",NA,NA,NA,28,"reviewed","us","us"
"367","1996-10-19T23:06:43.610Z",16.496,-94.312,85.3,4.6,"mb",NA,NA,NA,0.96,"us","usp0007rpq","2014-11-07T01:01:24.109Z","Oaxaca, Mexico","earthquake",NA,NA,NA,43,"reviewed","us","us"
"368","1996-10-17T13:51:49.110Z",16.71,-98.731,33,4.5,"mb",NA,NA,NA,0.94,"us","usp0007rjg","2014-11-07T01:01:23.361Z","Guerrero, Mexico","earthquake",NA,NA,NA,11,"reviewed","us","us"
"369","1996-10-05T07:37:59.100Z",16.796,-86.072,10,5.6,"mwc",NA,NA,NA,0.98,"us","usp0007qz0","2016-11-09T23:39:16.988Z","offshore Honduras","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"370","1996-10-01T19:09:03.370Z",26.475,-110.862,10,5.5,"mwc",NA,NA,NA,1.04,"us","usp0007qtt","2016-11-09T23:37:07.725Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"371","1996-09-28T07:36:27.350Z",19.434,-103.531,102.2,4.7,"mb",NA,NA,NA,1.44,"us","usp0007qm1","2014-11-07T01:01:14.195Z","Jalisco, Mexico","earthquake",NA,NA,NA,21,"reviewed","us","us"
"372","1996-09-25T13:06:53.870Z",14.589,-92.057,78,4.8,"mb",NA,NA,NA,1.23,"us","usp0007qf8","2014-11-07T01:01:13.198Z","Guatemala","earthquake",NA,9.2,NA,2,"reviewed","us","us"
"373","1996-09-22T19:55:29.680Z",15.028,-90.986,204.2,4.7,"mb",NA,NA,NA,1,"us","usp0007qba","2014-11-07T01:01:12.769Z","Guatemala","earthquake",NA,NA,NA,70,"reviewed","us","us"
"374","1996-09-20T22:20:57.410Z",17.173,-101.52,33,4.9,"mb",NA,NA,NA,1.44,"us","usp0007q7d","2014-11-07T01:01:12.266Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,2,"reviewed","us","us"
"375","1996-09-03T17:01:54.210Z",26.192,-110.524,10,5.2,"mwc",NA,NA,NA,0.93,"us","usp0007pcy","2016-11-09T23:24:00.071Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"376","1996-09-03T11:45:03.360Z",16.816,-99.811,33,4.6,"mb",NA,NA,NA,0.87,"us","usp0007pcm","2014-11-07T01:01:05.958Z","Guerrero, Mexico","earthquake",NA,NA,NA,32,"reviewed","us","us"
"377","1996-08-16T14:48:22.350Z",16.54,-98.825,33,4.6,"mb",NA,NA,NA,0.9,"us","usp0007nnr","2014-11-07T01:00:59.395Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,26,"reviewed","us","us"
"378","1999-10-01T14:44:09.290Z",15.848,-97.01,33,4.5,"mb",NA,NA,NA,0.98,"us","usp0009f9c","2014-11-07T01:08:37.502Z","Oaxaca, Mexico","earthquake",NA,NA,NA,10,"reviewed","us","us"
"379","1999-09-30T19:04:45.400Z",16.084,-97.342,47.4,4.5,"md",NA,NA,NA,NA,"us","usp0009f82","2014-11-07T01:08:34.210Z","Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","unm"
"380","1999-09-30T16:31:15.690Z",16.059,-96.931,60.6,7.5,"mwc",NA,NA,NA,0.93,"us","usp0009f7v","2017-04-26T17:56:21.161Z","Oaxaca, Mexico","earthquake",NA,2.5,NA,NA,"reviewed","us","hrv"
"381","1999-09-21T14:11:41.480Z",13.939,-90.791,78.1,4.5,"mb",NA,NA,NA,1.19,"us","usp0009ete","2014-11-07T01:08:31.000Z","Guatemala","earthquake",NA,NA,NA,18,"reviewed","us","us"
"382","1999-09-08T00:42:25.720Z",17.69,-98.251,60,4.5,"mb",NA,NA,NA,1.11,"us","usp0009e5c","2014-11-07T01:08:27.379Z","Oaxaca, Mexico","earthquake",NA,NA,NA,32,"reviewed","us","us"
"383","1999-08-20T21:33:20.610Z",13.992,-90.736,91.6,4.6,"mb",NA,NA,NA,1.26,"us","usp0009ddr","2014-11-07T01:08:18.399Z","Guatemala","earthquake",NA,NA,NA,23,"reviewed","us","us"
"384","1999-08-15T04:11:42.090Z",19.101,-103.094,85.7,5.3,"mwc",NA,NA,NA,1.04,"us","usp0009d24","2016-11-09T23:15:32.534Z","Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"385","1999-08-14T11:07:23.810Z",16.208,-94.128,92.8,4.5,"mb",NA,NA,NA,1.14,"us","usp0009d13","2014-11-07T01:08:16.376Z","Oaxaca, Mexico","earthquake",NA,NA,NA,28,"reviewed","us","us"
"386","1999-07-29T21:50:42.240Z",17.024,-94.252,134.7,5,"mb",NA,NA,NA,0.84,"us","usp0009c9q","2014-11-07T01:08:08.908Z","Oaxaca, Mexico","earthquake",NA,NA,NA,96,"reviewed","us","us"
"387","1999-07-19T17:56:33.660Z",15.654,-88.317,10,4.6,"mb",NA,NA,NA,1.17,"us","usp0009bv5","2014-11-07T01:08:07.172Z","Honduras","earthquake",NA,NA,NA,24,"reviewed","us","us"
"388","1999-07-16T13:45:25.580Z",23.775,-108.708,10,5.3,"mwc",NA,NA,NA,1.06,"us","usp0009bq6","2016-11-09T23:00:11.452Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"389","1999-07-14T12:06:14.780Z",15.922,-88.514,10,4.5,"mb",NA,NA,NA,0.83,"us","usp0009bkv","2014-11-07T01:08:05.781Z","offshore Guatemala","earthquake",NA,NA,NA,16,"reviewed","us","us"
"390","1999-07-13T21:53:09.540Z",15.639,-98.385,33,4.5,"mb",NA,NA,NA,1.49,"us","usp0009bjm","2014-11-07T01:08:05.685Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,11,"reviewed","us","us"
"391","1999-07-12T02:48:41.980Z",16.322,-98.375,33,4.8,"mb",NA,NA,NA,1.05,"us","usp0009bft","2014-11-07T01:08:05.357Z","Oaxaca, Mexico","earthquake",NA,NA,NA,45,"reviewed","us","us"
"392","1999-07-12T02:23:57.000Z",15.923,-98.553,16.4,4.5,"md",NA,NA,NA,NA,"us","usp0009bfs","2014-11-07T01:08:05.355Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","unm"
"393","1999-07-11T20:17:25.730Z",15.26,-88.415,10,4.5,"mb",NA,NA,NA,1.13,"us","usp0009bf5","2014-11-07T01:08:05.307Z","Honduras","earthquake",NA,NA,NA,16,"reviewed","us","us"
"394","1999-07-11T20:09:21.450Z",15.73,-88.572,10,4.5,"mb",NA,NA,NA,1.26,"us","usp0009bf2","2014-11-07T01:08:05.298Z","Guatemala","earthquake",NA,NA,NA,29,"reviewed","us","us"
"395","1999-07-11T14:31:59.330Z",15.828,-88.61,10,4.8,"mb",NA,NA,NA,1.35,"us","usp0009bee","2014-11-07T01:08:05.237Z","Bahia de Amatique, Guatemala","earthquake",NA,NA,NA,10,"reviewed","us","us"
"396","1999-07-11T14:14:16.530Z",15.782,-88.33,10,6.7,"mwc",NA,NA,NA,1.01,"us","usp0009bed","2017-04-26T17:56:03.966Z","Guatemala","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"397","1999-07-05T23:31:38.090Z",17.871,-101.59,40.5,4.8,"mb",NA,NA,NA,1.12,"us","usp0009b4p","2014-11-07T01:08:03.263Z","Guerrero, Mexico","earthquake",NA,4.6,NA,47,"reviewed","us","us"
"398","1999-06-25T09:49:54.010Z",14.343,-91.711,63.8,5.2,"mwc",NA,NA,NA,1.25,"us","usp0009ag9","2016-11-09T22:50:44.100Z","Guatemala","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"399","1999-06-22T21:22:06.390Z",14.231,-91.774,73.9,4.5,"mb",NA,NA,NA,1.26,"us","usp0009abf","2014-11-07T01:07:56.163Z","Guatemala","earthquake",NA,9.2,NA,19,"reviewed","us","us"
"400","1999-06-22T01:11:15.360Z",18.107,-101.936,33,4.9,"mb",NA,NA,NA,1.4,"us","usp0009a9y","2014-11-07T01:07:55.726Z","Guerrero, Mexico","earthquake",NA,NA,NA,66,"reviewed","us","us"
"401","1999-06-21T17:43:04.520Z",18.324,-101.539,68.7,6.3,"mwc",NA,NA,NA,1.07,"us","usp0009a9e","2017-04-26T17:56:02.189Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"402","1999-06-15T21:52:19.640Z",17.316,-95.628,98.2,4.5,"mb",NA,NA,NA,1.23,"us","usp00099ya","2014-11-07T01:07:54.142Z","Oaxaca, Mexico","earthquake",NA,6.6,NA,15,"reviewed","us","us"
"403","1999-06-15T20:42:05.930Z",18.386,-97.436,70,7,"mwc",NA,NA,NA,1.06,"us","usp00099y6","2017-04-26T17:56:01.594Z","Puebla, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"404","1999-06-04T13:15:35.700Z",29.828,-114.093,10,4.5,"mb",NA,NA,NA,1.21,"us","usp000999h","2014-11-07T01:07:50.992Z","Baja California, Mexico","earthquake",NA,NA,NA,10,"reviewed","us","us"
"405","1999-06-03T00:02:32.810Z",15.299,-95.606,33,4.8,"mb",NA,NA,NA,1.41,"us","usp000996x","2014-11-07T01:07:50.160Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,16,"reviewed","us","us"
"406","1999-05-28T13:28:10.730Z",14.786,-91.087,196,4.6,"mb",NA,NA,NA,1.38,"us","usp00098x9","2014-11-07T01:07:43.970Z","Guatemala","earthquake",NA,11,NA,8,"reviewed","us","us"
"407","1999-05-19T18:40:00.380Z",15.896,-92.929,94.8,4.7,"mb",NA,NA,NA,1.08,"us","usp00098b9","2014-11-07T01:07:41.766Z","Chiapas, Mexico","earthquake",NA,NA,NA,31,"reviewed","us","us"
"408","1999-05-16T10:11:30.320Z",14.505,-92.844,33,4.6,"mb",NA,NA,NA,0.96,"us","usp000983a","2014-11-07T01:07:40.950Z","offshore Chiapas, Mexico","earthquake",NA,NA,NA,20,"reviewed","us","us"
"409","1999-05-11T14:19:20.800Z",16.723,-97.969,33,4.5,"mb",NA,NA,NA,1.16,"us","usp00097sq","2014-11-07T01:07:39.877Z","Oaxaca, Mexico","earthquake",NA,NA,NA,25,"reviewed","us","us"
"410","1999-05-08T22:12:45.510Z",14.214,-91.945,39.2,6.1,"mwb",NA,NA,NA,0.74,"us","usp00097mc","2017-04-26T17:55:55.022Z","offshore Guatemala","earthquake",NA,4.6,NA,NA,"reviewed","us","us"
"411","1999-05-05T22:41:30.170Z",14.364,-94.673,33,6.1,"mwc",NA,NA,NA,1.11,"us","usp00097dr","2016-11-10T00:33:34.150Z","off the coast of Chiapas, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"412","1999-04-28T19:08:36.750Z",30.298,-115.535,6.8,4.5,"mb",NA,NA,NA,NA,"us","usp000970b","2014-11-07T01:07:31.350Z","Baja California, Mexico","earthquake",NA,NA,NA,7,"reviewed","ecx","us"
"413","1999-04-28T15:41:15.740Z",13.978,-92.288,33,4.9,"mb",NA,NA,NA,1.01,"us","usp0009701","2014-11-07T01:07:31.322Z","offshore Guatemala","earthquake",NA,NA,NA,24,"reviewed","us","us"
"414","1999-04-23T08:58:57.300Z",17.921,-104.813,33,5.4,"mwc",NA,NA,NA,0.95,"us","usp00096rn","2016-11-09T22:22:09.239Z","off the coast of Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"415","1999-04-17T15:30:06.080Z",14.229,-91.341,62.4,4.6,"mb",NA,NA,NA,0.96,"us","usp00096fr","2014-11-07T01:07:28.870Z","Guatemala","earthquake",NA,NA,NA,24,"reviewed","us","us"
"416","1999-04-12T22:11:25.450Z",14.507,-92.949,59.7,4.5,"mb",NA,NA,NA,1.04,"us","usp000966m","2014-11-07T01:07:27.247Z","offshore Chiapas, Mexico","earthquake",NA,17.5,NA,18,"reviewed","us","us"
"417","1999-04-04T10:37:00.570Z",16.097,-97.341,33,5.4,"mwc",NA,NA,NA,0.93,"us","usp00095sg","2016-11-09T22:14:04.444Z","Oaxaca, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"418","1999-04-01T23:25:17.130Z",15.832,-97.32,33,4.8,"mb",NA,NA,NA,0.83,"us","usp00095mg","2014-11-07T01:07:21.152Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,33,"reviewed","us","us"
"419","1999-03-29T01:27:09.330Z",14.433,-88.399,33,5.1,"mb",NA,NA,NA,0.77,"us","usp00095db","2014-11-07T01:07:17.390Z","Honduras","earthquake",NA,NA,NA,81,"reviewed","us","us"
"420","1999-03-23T22:22:56.830Z",14.434,-88.531,33,4.5,"ml",NA,NA,NA,0.64,"us","usp0009523","2014-11-07T01:07:15.958Z","Honduras","earthquake",NA,NA,NA,NA,"reviewed","us","casc"
"421","1999-03-23T17:30:17.110Z",14.443,-88.444,33,4.6,"mb",NA,NA,NA,1.02,"us","usp000951n","2014-11-07T01:07:15.907Z","Honduras","earthquake",NA,NA,NA,21,"reviewed","us","us"
"422","1999-03-16T06:14:07.670Z",22.002,-107.375,33,4.5,"mb",NA,NA,NA,0.87,"us","usp00094kr","2014-11-07T01:07:14.026Z","off the coast of Sinaloa, Mexico","earthquake",NA,NA,NA,20,"reviewed","us","us"
"423","1999-03-13T09:11:37.390Z",24.016,-108.992,10,4.5,"mb",NA,NA,NA,1.09,"us","usp00094ec","2014-11-07T01:07:13.523Z","Gulf of California","earthquake",NA,NA,NA,22,"reviewed","us","us"
"424","1999-03-12T07:07:40.410Z",22.219,-107.368,10,5.3,"mwc",NA,NA,NA,1.21,"us","usp00094by","2016-11-09T22:04:11.464Z","off the coast of Sinaloa, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"425","1999-02-17T19:25:32.890Z",15.893,-96.216,33,4.8,"mb",NA,NA,NA,1.04,"us","usp00092zq","2014-11-07T01:07:02.274Z","Oaxaca, Mexico","earthquake",NA,NA,NA,32,"reviewed","us","us"
"426","1999-02-16T14:56:40.900Z",15.647,-87.13,10,5.2,"mwc",NA,NA,NA,1.04,"us","usp00092xd","2016-11-09T21:53:49.430Z","Honduras","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"427","1999-02-14T17:17:27.900Z",21.581,-106.681,33,5.1,"mb",NA,NA,NA,0.9,"us","usp00092tz","2014-11-07T01:07:01.657Z","Islas Marias region, Nayarit, Mexico","earthquake",NA,NA,NA,50,"reviewed","us","us"
"428","1999-02-08T08:34:52.760Z",14.801,-88.004,33,4.7,"mb",NA,NA,NA,1.12,"us","usp00092fj","2014-11-07T01:07:00.424Z","Honduras","earthquake",NA,NA,NA,4,"reviewed","us","us"
"429","1999-01-31T03:38:42.670Z",15.261,-94.679,37.7,4.8,"mb",NA,NA,NA,1.11,"us","usp00091zz","2014-11-07T01:06:52.686Z","near the coast of Oaxaca, Mexico","earthquake",NA,NA,NA,28,"reviewed","us","us"
"430","1999-01-29T18:42:32.620Z",28.139,-111.894,10,4.7,"mb",NA,NA,NA,1.08,"us","usp00091xf","2014-11-07T01:06:52.426Z","Sonora, Mexico","earthquake",NA,NA,NA,15,"reviewed","us","us"
"431","1999-01-29T06:28:01.180Z",15.3,-94.514,10,4.8,"mb",NA,NA,NA,1.14,"us","usp00091wb","2014-11-07T01:06:52.308Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,33,"reviewed","us","us"
"432","1999-01-27T02:59:42.320Z",16.349,-95.081,68.2,4.7,"mb",NA,NA,NA,1.03,"us","usp00091sh","2014-11-07T01:06:51.799Z","Oaxaca, Mexico","earthquake",NA,NA,NA,27,"reviewed","us","us"
"433","1999-01-13T07:38:50.830Z",22.69,-107.988,10,4.5,"ms",NA,NA,NA,0.94,"us","usp0009114","2014-11-07T01:06:48.732Z","off the coast of Sinaloa, Mexico","earthquake",NA,NA,NA,20,"reviewed","us","us"
"434","1999-01-10T20:36:06.580Z",22.939,-108.02,33,5.2,"mwc",NA,NA,NA,1.3,"us","usp00090x3","2016-11-09T21:38:36.070Z","off the coast of Baja California Sur, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"435","1999-01-05T13:49:35.760Z",14.604,-91.136,200,4.6,"mb",NA,NA,NA,1.12,"us","usp00090nu","2014-11-07T01:06:46.799Z","Guatemala","earthquake",NA,NA,NA,2,"reviewed","us","us"
"436","1999-01-04T01:19:24.210Z",14.221,-91.836,91.4,4.8,"mb",NA,NA,NA,1,"us","usp00090kk","2014-11-07T01:06:46.182Z","offshore Guatemala","earthquake",NA,7.6,NA,49,"reviewed","us","us"
"437","1999-01-01T04:13:23.540Z",16.263,-105.03,33,4.5,"mb",NA,NA,NA,0.98,"us","usp00090eu","2014-11-07T01:06:44.462Z","off the coast of Michoacan, Mexico","earthquake",NA,NA,NA,12,"reviewed","us","us"
"438","2003-05-19T16:27:10.200Z",17.546,-105.473,10,6.1,"mwb",256,59.1,NA,1.3,"us","usp000bxhk","2016-11-10T00:35:20.646Z","off the coast of Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"439","2003-05-16T09:09:24.500Z",18.29,-101.261,68.3,5,"mwc",233,47.5,NA,NA,"us","usp000bxb1","2016-11-09T22:31:59.189Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","hrv"
"440","2003-04-15T08:21:17.720Z",25.031,-109.429,10,5.5,"mwc",137,178,NA,1.15,"us","usp000bv7v","2016-11-09T22:18:14.681Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"441","2003-03-27T07:44:20.450Z",18.161,-101.763,33,5.2,"mwc",158,90.7,NA,1.45,"us","usp000btm3","2016-11-09T22:10:25.260Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"442","2003-03-22T17:55:40.420Z",26.307,-110.638,10,4.8,"mb",115,168.7,NA,1.06,"us","usp000bt8r","2014-11-07T01:18:07.494Z","Gulf of California","earthquake",NA,NA,NA,39,"reviewed","us","us"
"443","2003-03-12T23:46:34.030Z",26.403,-110.41,10,4.8,"mb",28,107.6,NA,1.15,"us","usp000bshj","2014-11-07T01:18:03.781Z","Gulf of California","earthquake",NA,NA,NA,18,"reviewed","us","us"
"444","2003-03-12T23:41:32.920Z",26.556,-110.587,10,6.4,"mwb",288,57.9,NA,1.14,"us","usp000bshh","2017-04-26T18:01:13.253Z","Gulf of California","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"445","2003-03-10T21:11:02.700Z",18.127,-102.473,48,4.5,"md",45,140.1,NA,1.17,"us","usp000bsc1","2014-11-07T01:18:02.931Z","Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","unm"
"446","2003-02-18T05:15:54.750Z",19.692,-109.28,10,4.6,"mb",59,NA,NA,1.05,"us","usp000bqxc","2014-11-07T01:17:49.308Z","Revilla Gigedo Islands region","earthquake",NA,NA,NA,21,"reviewed","us","us"
"447","2003-02-17T04:42:00.210Z",19.082,-104.784,33,5.3,"mwc",80,NA,NA,1.24,"us","usp000bqve","2016-11-09T21:53:55.115Z","offshore Jalisco, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"448","2003-02-07T10:34:04.830Z",31.6281667,-115.5106667,7.545,4.99,"ml",19,268,1.034,0.27,"ci","ci9886485","2017-02-09T05:14:05.153Z","74km SSW of Alberto Oviedo Mota, B.C., MX","earthquake",3.92,5.05,0.949,125,"reviewed","ci","ci"
"449","2003-02-07T07:41:17.900Z",16.975,-100.191,7.1,4.6,"md",34,NA,NA,NA,"us","usp000bq5v","2014-11-07T01:17:46.004Z","Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","unm"
"450","2003-01-22T20:15:34.710Z",18.737,-104.467,10,5.5,"mwc",167,NA,NA,1.23,"us","usp000bp0c","2016-11-09T21:43:30.790Z","offshore Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"451","2003-01-22T19:41:38.510Z",18.822,-104.374,10,5.9,"mwc",308,NA,NA,1.17,"us","usp000bp09","2016-11-09T21:43:30.290Z","offshore Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"452","2003-01-22T02:28:54.920Z",18.403,-104.521,10,5.1,"mb",77,NA,NA,1.4,"us","usp000bnyv","2014-11-07T01:17:37.134Z","offshore Colima, Mexico","earthquake",NA,NA,NA,33,"reviewed","us","us"
"453","2003-01-22T02:26:38.760Z",18.479,-104.355,10,4.7,"mb",64,NA,NA,1.33,"us","usp000bnyu","2014-11-07T01:17:37.128Z","offshore Colima, Mexico","earthquake",NA,NA,NA,27,"reviewed","us","us"
"454","2003-01-22T02:06:34.610Z",18.77,-104.104,24,7.6,"mwb",551,NA,NA,1.4,"us","usp000bnyr","2017-11-07T18:43:33.577Z","offshore Colima, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","us"
"455","2003-01-10T02:08:02.800Z",16.968,-100.301,29.6,5.2,"mwc",197,NA,NA,NA,"us","usp000bnb5","2016-11-09T21:38:15.364Z","offshore Guerrero, Mexico","earthquake",NA,NA,NA,NA,"reviewed","unm","hrv"
"456","2002-12-29T07:31:46.000Z",17.595,-95.188,131.4,4.8,"mb",159,NA,NA,NA,"us","usp000bmn7","2014-11-07T01:17:26.607Z","Veracruz, Mexico","earthquake",NA,NA,NA,69,"reviewed","unm","us"
"457","2002-12-25T01:43:34.170Z",15.149,-104.701,33,5.1,"mwc",68,NA,NA,0.93,"us","usp000bmc4","2016-11-10T00:17:11.790Z","off the coast of Michoacan, Mexico","earthquake",NA,NA,NA,NA,"reviewed","us","hrv"
"458","2002-12-22T04:34:48.730Z",15.732,-95.955,33,4.5,"mb",31,NA,NA,1.32,"us","usp000bm56","2014-11-07T01:17:24.269Z","offshore Oaxaca, Mexico","earthquake",NA,NA,NA,15,"reviewed","us","us"
"459","2002-12-14T01:37:48.190Z",17.522,-100.891,33,4.7,"mb",86,NA,NA,1.09,"us","usp000bknh","2014-11-07T01:17:21.579Z","Guerrero, Mexico","earthquake",NA,NA,NA,39,"reviewed","us","us"
"460","2002-12-10T03:09:40.110Z",17.884,-100.909,85.5,5.5,"mwc",206,NA,NA,0.93,"us","usp000bke5","2016-11-10T00:10:10.865Z","Guerrero, Mexico","earthquake",NA,5.6,NA,NA,"reviewed","us","hrv"
